Node_4d(x=57, y=100, floor='LL', building='RoyCarver') Node_4d(x=57, y=100, floor='LL', building='RoyCarver') normal 1
Node_4d(x=174, y=263, floor='LL', building='RoyCarver') Node_4d(x=167, y=260, floor='LL', building='RoyCarver') normal 1
Node_4d(x=174, y=263, floor='LL', building='RoyCarver') Node_4d(x=179, y=264, floor='LL', building='RoyCarver') normal 1
Node_4d(x=176, y=239, floor='LL', building='RoyCarver') Node_4d(x=176, y=239, floor='LL', building='RoyCarver') normal 1
Node_4d(x=176, y=239, floor='LL', building='RoyCarver') Node_4d(x=178, y=231, floor='LL', building='RoyCarver') door 1000
Node_4d(x=179, y=288, floor='LL', building='RoyCarver') Node_4d(x=179, y=288, floor='LL', building='RoyCarver') normal 1
Node_4d(x=179, y=288, floor='LL', building='RoyCarver') Node_4d(x=187, y=289, floor='LL', building='RoyCarver') normal 1
Node_4d(x=179, y=288, floor='LL', building='RoyCarver') Node_4d(x=181, y=296, floor='LL', building='RoyCarver') door 1000
Node_4d(x=181, y=296, floor='LL', building='RoyCarver') Node_4d(x=181, y=296, floor='LL', building='RoyCarver') normal 1
Node_4d(x=181, y=296, floor='LL', building='RoyCarver') Node_4d(x=184, y=299, floor='LL', building='RoyCarver') door 1000
Node_4d(x=181, y=296, floor='LL', building='RoyCarver') Node_4d(x=190, y=295, floor='LL', building='RoyCarver') normal 1
Node_4d(x=182, y=144, floor='LL', building='RoyCarver') Node_4d(x=182, y=144, floor='LL', building='RoyCarver') normal 1
Node_4d(x=182, y=144, floor='LL', building='RoyCarver') Node_4d(x=190, y=143, floor='LL', building='RoyCarver') normal 1
Node_4d(x=184, y=104, floor='LL', building='RoyCarver') Node_4d(x=184, y=104, floor='LL', building='RoyCarver') normal 1
Node_4d(x=184, y=104, floor='LL', building='RoyCarver') Node_4d(x=171, y=104, floor='LL', building='RoyCarver') door 1000
Node_4d(x=184, y=104, floor='LL', building='RoyCarver') Node_4d(x=196, y=100, floor='LL', building='RoyCarver') door 1000
Node_4d(x=184, y=215, floor='LL', building='RoyCarver') Node_4d(x=184, y=215, floor='LL', building='RoyCarver') normal 1
Node_4d(x=184, y=215, floor='LL', building='RoyCarver') Node_4d(x=178, y=221, floor='LL', building='RoyCarver') normal 1
Node_4d(x=184, y=215, floor='LL', building='RoyCarver') Node_4d(x=185, y=206, floor='LL', building='RoyCarver') normal 1
Node_4d(x=184, y=215, floor='LL', building='RoyCarver') Node_4d(x=185, y=224, floor='LL', building='RoyCarver') normal 1
Node_4d(x=184, y=215, floor='LL', building='RoyCarver') Node_4d(x=197, y=212, floor='LL', building='RoyCarver') normal 1
Node_4d(x=184, y=250, floor='LL', building='RoyCarver') Node_4d(x=184, y=250, floor='LL', building='RoyCarver') normal 1
Node_4d(x=184, y=250, floor='LL', building='RoyCarver') Node_4d(x=188, y=241, floor='LL', building='RoyCarver') door 1000
Node_4d(x=184, y=299, floor='LL', building='RoyCarver') Node_4d(x=184, y=299, floor='LL', building='RoyCarver') normal 1
Node_4d(x=184, y=299, floor='LL', building='RoyCarver') Node_4d(x=190, y=295, floor='LL', building='RoyCarver') door 1000
Node_4d(x=188, y=162, floor='LL', building='RoyCarver') Node_4d(x=188, y=162, floor='LL', building='RoyCarver') normal 1
Node_4d(x=188, y=162, floor='LL', building='RoyCarver') Node_4d(x=194, y=168, floor='LL', building='RoyCarver') normal 1
Node_4d(x=188, y=162, floor='LL', building='RoyCarver') Node_4d(x=180, y=160, floor='LL', building='RoyCarver') normal 1
Node_4d(x=188, y=162, floor='LL', building='RoyCarver') Node_4d(x=195, y=157, floor='LL', building='RoyCarver') normal 1
Node_4d(x=188, y=162, floor='LL', building='RoyCarver') Node_4d(x=180, y=169, floor='LL', building='RoyCarver') normal 1
Node_4d(x=188, y=162, floor='LL', building='RoyCarver') Node_4d(x=190, y=152, floor='LL', building='RoyCarver') door 1000
Node_4d(x=188, y=274, floor='LL', building='RoyCarver') Node_4d(x=188, y=274, floor='LL', building='RoyCarver') normal 1
Node_4d(x=188, y=274, floor='LL', building='RoyCarver') Node_4d(x=186, y=283, floor='LL', building='RoyCarver') door 1000
Node_4d(x=188, y=303, floor='LL', building='RoyCarver') Node_4d(x=188, y=303, floor='LL', building='RoyCarver') normal 1
Node_4d(x=188, y=303, floor='LL', building='RoyCarver') Node_4d(x=180, y=302, floor='LL', building='RoyCarver') normal 1
Node_4d(x=188, y=303, floor='LL', building='RoyCarver') Node_4d(x=198, y=307, floor='LL', building='RoyCarver') door 1000
Node_4d(x=192, y=175, floor='LL', building='RoyCarver') Node_4d(x=192, y=175, floor='LL', building='RoyCarver') normal 1
Node_4d(x=192, y=175, floor='LL', building='RoyCarver') Node_4d(x=193, y=183, floor='LL', building='RoyCarver') normal 1
Node_4d(x=192, y=175, floor='LL', building='RoyCarver') Node_4d(x=188, y=168, floor='LL', building='RoyCarver') normal 1
Node_4d(x=196, y=130, floor='LL', building='RoyCarver') Node_4d(x=196, y=130, floor='LL', building='RoyCarver') normal 1
Node_4d(x=196, y=130, floor='LL', building='RoyCarver') Node_4d(x=193, y=137, floor='LL', building='RoyCarver') normal 1
Node_4d(x=196, y=130, floor='LL', building='RoyCarver') Node_4d(x=202, y=124, floor='LL', building='RoyCarver') normal 1
Node_4d(x=196, y=130, floor='LL', building='RoyCarver') Node_4d(x=197, y=117, floor='LL', building='RoyCarver') door 1000
Node_4d(x=197, y=117, floor='LL', building='RoyCarver') Node_4d(x=197, y=117, floor='LL', building='RoyCarver') normal 1
Node_4d(x=197, y=117, floor='LL', building='RoyCarver') Node_4d(x=205, y=116, floor='LL', building='RoyCarver') normal 1
Node_4d(x=197, y=117, floor='LL', building='RoyCarver') Node_4d(x=201, y=109, floor='LL', building='RoyCarver') normal 1
Node_4d(x=197, y=117, floor='LL', building='RoyCarver') Node_4d(x=193, y=108, floor='LL', building='RoyCarver') normal 1
Node_4d(x=197, y=203, floor='LL', building='RoyCarver') Node_4d(x=197, y=203, floor='LL', building='RoyCarver') normal 1
Node_4d(x=197, y=203, floor='LL', building='RoyCarver') Node_4d(x=185, y=206, floor='LL', building='RoyCarver') normal 1
Node_4d(x=197, y=212, floor='LL', building='RoyCarver') Node_4d(x=197, y=212, floor='LL', building='RoyCarver') normal 1
Node_4d(x=197, y=220, floor='LL', building='RoyCarver') Node_4d(x=197, y=220, floor='LL', building='RoyCarver') normal 1
Node_4d(x=197, y=220, floor='LL', building='RoyCarver') Node_4d(x=185, y=224, floor='LL', building='RoyCarver') normal 1
Node_4d(x=200, y=295, floor='LL', building='RoyCarver') Node_4d(x=200, y=295, floor='LL', building='RoyCarver') normal 1
Node_4d(x=200, y=295, floor='LL', building='RoyCarver') Node_4d(x=195, y=300, floor='LL', building='RoyCarver') door 1000
Node_4d(x=201, y=169, floor='LL', building='RoyCarver') Node_4d(x=201, y=169, floor='LL', building='RoyCarver') normal 1
Node_4d(x=201, y=169, floor='LL', building='RoyCarver') Node_4d(x=198, y=176, floor='LL', building='RoyCarver') normal 1
Node_4d(x=201, y=169, floor='LL', building='RoyCarver') Node_4d(x=201, y=160, floor='LL', building='RoyCarver') normal 1
Node_4d(x=201, y=169, floor='LL', building='RoyCarver') Node_4d(x=211, y=170, floor='LL', building='RoyCarver') door 1000
Node_4d(x=201, y=262, floor='LL', building='RoyCarver') Node_4d(x=201, y=262, floor='LL', building='RoyCarver') normal 1
Node_4d(x=201, y=262, floor='LL', building='RoyCarver') Node_4d(x=195, y=269, floor='LL', building='RoyCarver') normal 1
Node_4d(x=201, y=262, floor='LL', building='RoyCarver') Node_4d(x=213, y=255, floor='LL', building='RoyCarver') door 1000
Node_4d(x=208, y=278, floor='LL', building='RoyCarver') Node_4d(x=208, y=278, floor='LL', building='RoyCarver') normal 1
Node_4d(x=208, y=278, floor='LL', building='RoyCarver') Node_4d(x=216, y=277, floor='LL', building='RoyCarver') normal 1
Node_4d(x=208, y=278, floor='LL', building='RoyCarver') Node_4d(x=204, y=271, floor='LL', building='RoyCarver') normal 1
Node_4d(x=208, y=278, floor='LL', building='RoyCarver') Node_4d(x=203, y=285, floor='LL', building='RoyCarver') normal 1
Node_4d(x=208, y=278, floor='LL', building='RoyCarver') Node_4d(x=211, y=286, floor='LL', building='RoyCarver') normal 1
Node_4d(x=208, y=278, floor='LL', building='RoyCarver') Node_4d(x=212, y=270, floor='LL', building='RoyCarver') normal 1
Node_4d(x=208, y=278, floor='LL', building='RoyCarver') Node_4d(x=194, y=282, floor='LL', building='RoyCarver') door 1000
Node_4d(x=209, y=193, floor='LL', building='RoyCarver') Node_4d(x=209, y=193, floor='LL', building='RoyCarver') normal 1
Node_4d(x=209, y=193, floor='LL', building='RoyCarver') Node_4d(x=217, y=195, floor='LL', building='RoyCarver') normal 1
Node_4d(x=209, y=193, floor='LL', building='RoyCarver') Node_4d(x=214, y=186, floor='LL', building='RoyCarver') normal 1
Node_4d(x=209, y=193, floor='LL', building='RoyCarver') Node_4d(x=200, y=189, floor='LL', building='RoyCarver') normal 1
Node_4d(x=209, y=193, floor='LL', building='RoyCarver') Node_4d(x=210, y=205, floor='LL', building='RoyCarver') door 1000
Node_4d(x=211, y=152, floor='LL', building='RoyCarver') Node_4d(x=211, y=152, floor='LL', building='RoyCarver') normal 1
Node_4d(x=211, y=152, floor='LL', building='RoyCarver') Node_4d(x=218, y=148, floor='LL', building='RoyCarver') normal 1
Node_4d(x=211, y=152, floor='LL', building='RoyCarver') Node_4d(x=211, y=161, floor='LL', building='RoyCarver') normal 1
Node_4d(x=211, y=152, floor='LL', building='RoyCarver') Node_4d(x=199, y=152, floor='LL', building='RoyCarver') door 1000
Node_4d(x=211, y=152, floor='LL', building='RoyCarver') Node_4d(x=208, y=144, floor='LL', building='RoyCarver') door 1000
Node_4d(x=217, y=249, floor='LL', building='RoyCarver') Node_4d(x=217, y=249, floor='LL', building='RoyCarver') normal 1
Node_4d(x=217, y=249, floor='LL', building='RoyCarver') Node_4d(x=207, y=249, floor='LL', building='RoyCarver') normal 1
Node_4d(x=219, y=187, floor='LL', building='RoyCarver') Node_4d(x=219, y=187, floor='LL', building='RoyCarver') normal 1
Node_4d(x=219, y=187, floor='LL', building='RoyCarver') Node_4d(x=225, y=191, floor='LL', building='RoyCarver') normal 1
Node_4d(x=219, y=187, floor='LL', building='RoyCarver') Node_4d(x=217, y=195, floor='LL', building='RoyCarver') normal 1
Node_4d(x=219, y=187, floor='LL', building='RoyCarver') Node_4d(x=214, y=186, floor='LL', building='RoyCarver') normal 1
Node_4d(x=220, y=41, floor='LL', building='RoyCarver') Node_4d(x=220, y=41, floor='LL', building='RoyCarver') normal 1
Node_4d(x=220, y=41, floor='LL', building='RoyCarver') Node_4d(x=223, y=48, floor='LL', building='RoyCarver') door 1000
Node_4d(x=220, y=41, floor='LL', building='RoyCarver') Node_4d(x=223, y=34, floor='LL', building='RoyCarver') door 1000
Node_4d(x=220, y=139, floor='LL', building='RoyCarver') Node_4d(x=220, y=139, floor='LL', building='RoyCarver') normal 1
Node_4d(x=220, y=139, floor='LL', building='RoyCarver') Node_4d(x=217, y=146, floor='LL', building='RoyCarver') normal 1
Node_4d(x=220, y=139, floor='LL', building='RoyCarver') Node_4d(x=227, y=143, floor='LL', building='RoyCarver') normal 1
Node_4d(x=220, y=139, floor='LL', building='RoyCarver') Node_4d(x=227, y=134, floor='LL', building='RoyCarver') normal 1
Node_4d(x=220, y=139, floor='LL', building='RoyCarver') Node_4d(x=221, y=128, floor='LL', building='RoyCarver') normal 1
Node_4d(x=220, y=139, floor='LL', building='RoyCarver') Node_4d(x=207, y=135, floor='LL', building='RoyCarver') normal 1
Node_4d(x=220, y=301, floor='LL', building='RoyCarver') Node_4d(x=220, y=301, floor='LL', building='RoyCarver') normal 1
Node_4d(x=220, y=301, floor='LL', building='RoyCarver') Node_4d(x=223, y=294, floor='LL', building='RoyCarver') normal 1
Node_4d(x=220, y=301, floor='LL', building='RoyCarver') Node_4d(x=227, y=304, floor='LL', building='RoyCarver') normal 1
Node_4d(x=220, y=301, floor='LL', building='RoyCarver') Node_4d(x=218, y=309, floor='LL', building='RoyCarver') normal 1
Node_4d(x=220, y=301, floor='LL', building='RoyCarver') Node_4d(x=211, y=306, floor='LL', building='RoyCarver') normal 1
Node_4d(x=220, y=301, floor='LL', building='RoyCarver') Node_4d(x=215, y=292, floor='LL', building='RoyCarver') normal 1
Node_4d(x=220, y=301, floor='LL', building='RoyCarver') Node_4d(x=229, y=294, floor='LL', building='RoyCarver') normal 1
Node_4d(x=222, y=120, floor='LL', building='RoyCarver') Node_4d(x=222, y=120, floor='LL', building='RoyCarver') normal 1
Node_4d(x=222, y=120, floor='LL', building='RoyCarver') Node_4d(x=221, y=128, floor='LL', building='RoyCarver') door 1000
Node_4d(x=223, y=204, floor='LL', building='RoyCarver') Node_4d(x=223, y=204, floor='LL', building='RoyCarver') normal 1
Node_4d(x=223, y=204, floor='LL', building='RoyCarver') Node_4d(x=229, y=198, floor='LL', building='RoyCarver') normal 1
Node_4d(x=223, y=204, floor='LL', building='RoyCarver') Node_4d(x=222, y=212, floor='LL', building='RoyCarver') normal 1
Node_4d(x=223, y=204, floor='LL', building='RoyCarver') Node_4d(x=217, y=195, floor='LL', building='RoyCarver') door 1000
Node_4d(x=223, y=240, floor='LL', building='RoyCarver') Node_4d(x=223, y=240, floor='LL', building='RoyCarver') normal 1
Node_4d(x=223, y=240, floor='LL', building='RoyCarver') Node_4d(x=216, y=243, floor='LL', building='RoyCarver') normal 1
Node_4d(x=223, y=240, floor='LL', building='RoyCarver') Node_4d(x=229, y=243, floor='LL', building='RoyCarver') normal 1
Node_4d(x=223, y=240, floor='LL', building='RoyCarver') Node_4d(x=223, y=249, floor='LL', building='RoyCarver') normal 1
Node_4d(x=223, y=240, floor='LL', building='RoyCarver') Node_4d(x=216, y=231, floor='LL', building='RoyCarver') normal 1
Node_4d(x=226, y=126, floor='LL', building='RoyCarver') Node_4d(x=226, y=126, floor='LL', building='RoyCarver') normal 1
Node_4d(x=226, y=126, floor='LL', building='RoyCarver') Node_4d(x=227, y=134, floor='LL', building='RoyCarver') door 1000
Node_4d(x=226, y=126, floor='LL', building='RoyCarver') Node_4d(x=221, y=128, floor='LL', building='RoyCarver') door 1000
Node_4d(x=226, y=126, floor='LL', building='RoyCarver') Node_4d(x=232, y=127, floor='LL', building='RoyCarver') door 1000
Node_4d(x=228, y=259, floor='LL', building='RoyCarver') Node_4d(x=228, y=259, floor='LL', building='RoyCarver') normal 1
Node_4d(x=228, y=259, floor='LL', building='RoyCarver') Node_4d(x=234, y=265, floor='LL', building='RoyCarver') normal 1
Node_4d(x=230, y=179, floor='LL', building='RoyCarver') Node_4d(x=230, y=179, floor='LL', building='RoyCarver') normal 1
Node_4d(x=230, y=179, floor='LL', building='RoyCarver') Node_4d(x=237, y=183, floor='LL', building='RoyCarver') normal 1
Node_4d(x=230, y=179, floor='LL', building='RoyCarver') Node_4d(x=223, y=184, floor='LL', building='RoyCarver') normal 1
Node_4d(x=230, y=179, floor='LL', building='RoyCarver') Node_4d(x=237, y=174, floor='LL', building='RoyCarver') normal 1
Node_4d(x=230, y=179, floor='LL', building='RoyCarver') Node_4d(x=226, y=170, floor='LL', building='RoyCarver') normal 1
Node_4d(x=235, y=226, floor='LL', building='RoyCarver') Node_4d(x=235, y=226, floor='LL', building='RoyCarver') normal 1
Node_4d(x=235, y=226, floor='LL', building='RoyCarver') Node_4d(x=238, y=233, floor='LL', building='RoyCarver') normal 1
Node_4d(x=235, y=226, floor='LL', building='RoyCarver') Node_4d(x=243, y=225, floor='LL', building='RoyCarver') normal 1
Node_4d(x=239, y=143, floor='LL', building='RoyCarver') Node_4d(x=239, y=143, floor='LL', building='RoyCarver') normal 1
Node_4d(x=239, y=143, floor='LL', building='RoyCarver') Node_4d(x=239, y=151, floor='LL', building='RoyCarver') door 1000
Node_4d(x=239, y=143, floor='LL', building='RoyCarver') Node_4d(x=235, y=135, floor='LL', building='RoyCarver') door 1000
Node_4d(x=239, y=143, floor='LL', building='RoyCarver') Node_4d(x=246, y=148, floor='LL', building='RoyCarver') door 1000
Node_4d(x=239, y=300, floor='LL', building='RoyCarver') Node_4d(x=239, y=300, floor='LL', building='RoyCarver') normal 1
Node_4d(x=239, y=300, floor='LL', building='RoyCarver') Node_4d(x=246, y=303, floor='LL', building='RoyCarver') normal 1
Node_4d(x=239, y=300, floor='LL', building='RoyCarver') Node_4d(x=240, y=292, floor='LL', building='RoyCarver') normal 1
Node_4d(x=239, y=300, floor='LL', building='RoyCarver') Node_4d(x=234, y=307, floor='LL', building='RoyCarver') normal 1
Node_4d(x=240, y=272, floor='LL', building='RoyCarver') Node_4d(x=240, y=272, floor='LL', building='RoyCarver') normal 1
Node_4d(x=240, y=272, floor='LL', building='RoyCarver') Node_4d(x=247, y=273, floor='LL', building='RoyCarver') normal 1
Node_4d(x=240, y=272, floor='LL', building='RoyCarver') Node_4d(x=246, y=278, floor='LL', building='RoyCarver') normal 1
Node_4d(x=241, y=208, floor='LL', building='RoyCarver') Node_4d(x=241, y=208, floor='LL', building='RoyCarver') normal 1
Node_4d(x=241, y=208, floor='LL', building='RoyCarver') Node_4d(x=244, y=201, floor='LL', building='RoyCarver') normal 1
Node_4d(x=241, y=208, floor='LL', building='RoyCarver') Node_4d(x=249, y=209, floor='LL', building='RoyCarver') normal 1
Node_4d(x=241, y=208, floor='LL', building='RoyCarver') Node_4d(x=237, y=215, floor='LL', building='RoyCarver') normal 1
Node_4d(x=241, y=208, floor='LL', building='RoyCarver') Node_4d(x=235, y=201, floor='LL', building='RoyCarver') normal 1
Node_4d(x=241, y=208, floor='LL', building='RoyCarver') Node_4d(x=245, y=216, floor='LL', building='RoyCarver') normal 1
Node_4d(x=245, y=106, floor='LL', building='RoyCarver') Node_4d(x=245, y=106, floor='LL', building='RoyCarver') normal 1
Node_4d(x=245, y=106, floor='LL', building='RoyCarver') Node_4d(x=248, y=113, floor='LL', building='RoyCarver') normal 1
Node_4d(x=245, y=106, floor='LL', building='RoyCarver') Node_4d(x=253, y=105, floor='LL', building='RoyCarver') normal 1
Node_4d(x=245, y=106, floor='LL', building='RoyCarver') Node_4d(x=250, y=98, floor='LL', building='RoyCarver') normal 1
Node_4d(x=245, y=106, floor='LL', building='RoyCarver') Node_4d(x=235, y=110, floor='LL', building='RoyCarver') normal 1
Node_4d(x=245, y=106, floor='LL', building='RoyCarver') Node_4d(x=241, y=116, floor='LL', building='RoyCarver') normal 1
Node_4d(x=245, y=106, floor='LL', building='RoyCarver') Node_4d(x=243, y=95, floor='LL', building='RoyCarver') normal 1
Node_4d(x=245, y=264, floor='LL', building='RoyCarver') Node_4d(x=245, y=264, floor='LL', building='RoyCarver') normal 1
Node_4d(x=245, y=264, floor='LL', building='RoyCarver') Node_4d(x=247, y=273, floor='LL', building='RoyCarver') normal 1
Node_4d(x=247, y=164, floor='LL', building='RoyCarver') Node_4d(x=247, y=164, floor='LL', building='RoyCarver') normal 1
Node_4d(x=247, y=164, floor='LL', building='RoyCarver') Node_4d(x=244, y=156, floor='LL', building='RoyCarver') door 1000
